Image,Tree_ID,Confidence,Center_X,Center_Y,Width,Height,Area,Canopy_Size
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,32,0.719,253.32,172.85,72.49,58.06,4209.04,65.28
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,33,0.705,252.06,260.18,76.69,61.14,4688.8,68.91
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,34,0.68,453.28,169.07,64.42,48.26,3109.25,56.34
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,35,0.677,435.39,539.7,69.33,56.34,3906.43,62.84
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,36,0.655,621.67,623.76,36.65,32.48,1190.59,34.57
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,37,0.553,64.41,624.59,79.02,30.82,2435.24,54.92
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,38,0.543,244.41,625.43,69.91,29.13,2036.64,49.52
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,39,0.543,624.68,177.44,30.63,55.2,1690.84,42.92
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,40,0.515,625.82,76.73,28.37,57.95,1644.03,43.16
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,41,0.513,626.62,539.49,26.75,58.09,1553.91,42.42
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,42,0.512,625.85,356.0,28.31,57.27,1621.06,42.79
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,43,0.446,627.72,260.97,24.56,55.31,1358.69,39.94
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,44,0.321,57.0,10.34,75.77,20.68,1566.71,48.23
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,45,0.289,451.03,5.57,65.85,11.07,728.73,38.46
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,46,0.289,64.54,628.47,68.3,23.06,1575.29,45.68
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,47,0.256,57.34,6.48,73.64,12.95,954.0,43.3
asli_31_jpg.rf.859c9714c14ed49c2a6d098084b67163.jpg,48,0.255,257.99,4.97,66.17,9.93,657.12,38.05
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,1,0.791,286.52,136.78,67.12,54.33,3646.77,60.73
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,2,0.782,477.84,233.67,67.86,54.95,3728.61,61.4
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,3,0.781,186.8,87.95,69.66,53.38,3718.42,61.52
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,4,0.778,571.11,464.92,63.96,53.8,3440.91,58.88
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,5,0.776,172.68,559.5,70.99,53.64,3808.14,62.32
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,6,0.775,479.72,140.03,71.22,56.34,4012.25,63.78
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,7,0.773,480.38,325.91,66.24,53.77,3561.47,60.0
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,8,0.773,573.65,276.9,61.6,50.93,3137.37,56.27
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,9,0.772,281.65,515.67,70.55,57.8,4077.76,64.18
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,10,0.771,375.67,559.35,66.43,54.6,3627.25,60.52
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,11,0.769,383.32,91.61,64.36,51.9,3340.54,58.13
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,12,0.766,476.76,420.0,70.03,56.17,3933.79,63.1
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,13,0.766,572.46,91.58,63.06,52.26,3295.43,57.66
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,14,0.76,79.36,515.58,74.23,56.28,4177.75,65.26
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,15,0.76,284.59,231.27,68.94,55.1,3798.83,62.02
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,16,0.76,379.3,371.14,71.65,56.86,4074.28,64.26
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,17,0.759,469.8,598.97,64.33,50.54,3251.55,57.44
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,18,0.758,380.79,181.73,65.99,52.48,3463.09,59.24
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,19,0.757,567.07,552.92,64.59,51.21,3307.5,57.9
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,20,0.756,282.48,325.65,67.58,55.21,3730.85,61.39
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,21,0.752,277.77,606.47,70.86,54.0,3826.12,62.43
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,22,0.752,482.7,43.73,69.55,56.93,3959.74,63.24
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,23,0.75,180.57,183.04,74.9,60.36,4521.36,67.63
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,24,0.749,472.87,511.81,69.62,54.63,3803.18,62.12
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,25,0.744,176.14,373.46,71.76,55.05,3950.64,63.41
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,26,0.732,569.66,371.98,65.76,53.33,3507.07,59.55
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,27,0.731,177.42,279.17,74.56,55.31,4124.2,64.94
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,28,0.731,374.98,461.87,67.81,53.48,3626.61,60.65
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,29,0.73,379.68,276.41,73.15,59.41,4345.76,66.28
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,30,0.726,281.5,420.17,70.97,57.67,4092.9,64.32
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,31,0.72,78.27,137.2,73.17,55.57,4065.89,64.37
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,32,0.714,76.62,420.9,76.09,59.18,4503.35,67.64
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,33,0.713,573.81,183.72,68.26,55.55,3791.46,61.9
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,34,0.708,76.5,323.83,72.96,56.24,4103.1,64.6
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,35,0.703,76.63,230.29,73.75,54.58,4024.98,64.16
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,36,0.684,177.66,466.25,71.58,57.27,4099.4,64.43
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,37,0.681,284.33,44.09,66.67,54.27,3618.51,60.47
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,38,0.675,83.36,40.26,76.58,58.78,4501.27,67.68
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,39,0.666,75.14,600.27,66.08,51.38,3395.39,58.73
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,40,0.655,572.81,14.23,64.08,28.46,1823.68,46.27
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,41,0.573,196.88,13.14,62.85,26.27,1651.33,44.56
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,42,0.517,381.35,11.55,69.76,23.1,1611.64,46.43
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,43,0.508,568.08,627.76,72.53,24.48,1775.42,48.5
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,44,0.412,370.56,630.16,66.58,19.63,1306.97,43.11
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,45,0.383,173.62,630.39,72.41,19.23,1392.37,45.82
asli_46_jpg.rf.354f04ee8a6ea28ce09f66b81ec5d045.jpg,46,0.25,634.59,511.58,10.82,55.44,599.74,33.13
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,1,0.815,428.44,43.28,68.03,55.0,3741.77,61.52
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,2,0.8,420.46,516.42,68.38,53.63,3667.21,61.0
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,3,0.792,223.66,415.99,68.63,56.14,3853.0,62.39
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,4,0.786,423.45,325.22,68.81,55.61,3826.81,62.21
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,5,0.783,321.0,370.79,66.61,52.1,3470.68,59.36
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,6,0.783,325.3,278.94,71.23,55.85,3978.5,63.54
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,7,0.781,30.78,325.03,61.56,54.73,3369.32,58.15
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,8,0.78,228.71,135.43,69.63,57.62,4012.53,63.63
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,9,0.778,129.89,87.51,69.67,55.51,3867.59,62.59
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,10,0.776,223.02,607.3,68.87,54.9,3780.97,61.88
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,11,0.775,516.92,373.48,67.43,51.99,3505.87,59.71
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,12,0.771,320.96,559.89,71.43,55.68,3977.05,63.55
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,13,0.771,31.63,138.41,63.26,53.68,3395.94,58.47
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,14,0.77,121.55,466.32,69.07,54.79,3784.64,61.93
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,15,0.769,513.47,556.09,67.27,54.0,3632.9,60.64
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,16,0.767,523.28,280.35,67.15,54.91,3687.46,61.03
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,17,0.766,223.11,508.31,70.5,55.63,3922.14,63.07
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,18,0.766,123.82,186.72,70.23,56.88,3994.8,63.56
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,19,0.765,321.74,463.35,69.54,54.64,3799.8,62.09
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,20,0.765,32.45,231.38,63.79,54.88,3501.02,59.34
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,21,0.764,610.6,514.09,58.81,56.31,3311.22,57.56
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,22,0.764,420.28,419.78,70.53,56.84,4009.11,63.69
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,23,0.762,425.27,229.11,66.91,54.37,3637.89,60.64
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,24,0.761,328.07,91.98,66.27,54.19,3591.46,60.23
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,25,0.76,611.13,234.0,57.74,55.44,3201.4,56.59
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,26,0.76,613.46,325.35,53.08,55.33,2937.09,54.21
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,27,0.759,124.48,278.35,70.62,53.18,3755.69,61.9
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,28,0.759,31.32,513.87,62.63,56.66,3548.89,59.65
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,29,0.756,525.24,89.95,68.72,54.1,3717.96,61.41
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,30,0.752,420.15,604.27,63.86,52.1,3327.25,57.98
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,31,0.751,325.4,185.63,67.0,55.07,3689.55,61.03
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,32,0.751,426.36,135.78,69.77,53.83,3755.44,61.8
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,33,0.749,227.11,323.13,66.92,55.25,3697.5,61.09
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,34,0.747,614.31,43.38,51.37,54.0,2773.96,52.68
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,35,0.747,30.97,417.11,61.53,52.17,3209.61,56.85
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,36,0.743,614.45,135.15,51.1,57.72,2949.68,54.41
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,37,0.74,124.04,561.65,66.48,52.72,3504.54,59.6
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,38,0.74,231.29,230.2,69.4,54.52,3784.17,61.96
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,39,0.739,122.16,373.31,72.1,56.54,4076.18,64.32
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,40,0.737,514.66,457.24,68.39,54.1,3700.22,61.25
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,41,0.727,609.42,602.93,61.17,56.06,3428.9,58.61
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,42,0.721,229.21,41.81,68.87,53.57,3689.61,61.22
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,43,0.717,521.75,177.69,66.52,54.52,3626.74,60.52
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,44,0.703,34.31,43.31,68.22,60.68,4139.03,64.45
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,45,0.691,31.72,599.41,62.69,53.36,3344.95,58.02
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,46,0.69,610.17,419.05,59.66,57.01,3401.1,58.33
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,47,0.644,523.23,13.43,66.33,26.87,1782.27,46.6
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,48,0.539,326.58,12.07,67.48,24.15,1629.38,45.81
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,49,0.477,129.54,12.78,72.63,25.54,1854.68,49.08
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,50,0.445,322.77,629.25,68.69,21.49,1476.15,45.09
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,51,0.37,516.13,632.87,61.08,14.25,870.56,37.67
asli_47_jpg.rf.8dc7aec51657ce25ced11b798d9bdda3.jpg,52,0.334,123.02,631.54,70.9,16.92,1199.58,43.91
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,1,0.817,67.56,198.99,69.24,56.41,3905.52,62.82
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,2,0.808,69.95,293.21,64.38,50.8,3270.42,57.59
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,3,0.802,171.09,63.98,62.79,51.96,3263.05,57.38
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,4,0.795,164.58,617.14,68.43,45.73,3128.99,57.08
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,5,0.792,268.42,19.76,67.26,39.51,2657.72,53.39
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,6,0.783,554.65,617.07,70.76,45.86,3245.3,58.31
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,7,0.779,70.97,108.12,66.48,51.96,3454.14,59.22
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,8,0.778,364.57,61.5,66.59,53.44,3558.69,60.02
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,9,0.774,168.91,253.21,65.69,52.84,3471.23,59.27
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,10,0.773,463.17,110.58,69.73,53.89,3757.7,61.81
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,11,0.772,362.48,341.91,63.21,51.35,3246.14,57.28
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,12,0.77,168.51,341.07,67.01,53.93,3614.16,60.47
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,13,0.77,465.92,23.06,69.82,46.13,3220.48,57.97
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,14,0.768,362.42,249.11,66.01,52.18,3444.28,59.09
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,15,0.768,260.0,384.89,62.52,52.25,3267.18,57.39
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,16,0.767,361.62,613.23,63.59,49.7,3160.5,56.65
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,17,0.767,64.75,575.59,69.59,54.46,3789.85,62.03
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,18,0.766,66.92,480.26,67.17,55.89,3754.35,61.53
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,19,0.765,69.35,388.37,66.36,53.49,3550.13,59.93
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,20,0.765,266.06,107.46,66.98,55.01,3684.87,61.0
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,21,0.764,563.82,160.33,69.72,55.69,3883.04,62.71
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,22,0.764,166.69,433.18,64.42,51.2,3298.47,57.81
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,23,0.76,562.78,337.76,70.31,57.35,4032.2,63.83
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,24,0.757,360.52,158.8,69.04,56.45,3897.56,62.75
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,25,0.755,455.87,204.7,64.99,50.17,3260.72,57.58
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,26,0.753,169.02,157.76,64.06,50.48,3233.79,57.27
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,27,0.753,454.48,295.76,69.17,55.02,3805.19,62.09
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,28,0.733,167.1,523.37,66.75,56.33,3760.36,61.54
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,29,0.73,263.95,292.96,66.45,52.89,3514.62,59.67
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,30,0.724,566.07,250.68,68.37,50.22,3433.72,59.3
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,31,0.723,556.34,529.06,70.29,52.56,3694.57,61.43
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,32,0.721,72.69,22.79,70.18,45.58,3198.59,57.88
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,33,0.714,452.11,574.19,66.23,54.63,3617.96,60.43
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,34,0.712,558.8,439.07,72.88,58.35,4252.38,65.61
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,35,0.709,560.91,64.02,63.64,51.64,3286.44,57.64
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,36,0.699,457.86,392.23,69.59,57.57,4006.46,63.58
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,37,0.691,262.02,573.0,64.84,52.56,3407.6,58.7
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,38,0.662,356.12,528.63,65.2,51.67,3369.03,58.44
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,39,0.61,353.61,441.23,63.63,48.75,3101.7,56.19
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,40,0.347,629.64,571.29,20.71,55.62,1152.19,38.17
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,41,0.324,631.32,199.81,17.36,47.92,831.77,32.64
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,42,0.316,631.83,478.68,16.34,51.92,848.2,34.13
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,43,0.315,632.68,571.4,14.64,53.76,787.18,34.2
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,44,0.295,631.58,103.97,16.84,61.25,1031.55,39.05
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,45,0.272,631.09,383.61,17.82,60.25,1073.6,39.03
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,46,0.266,632.0,289.59,16.01,52.62,842.4,34.31
asli_58_jpg.rf.48b9dbf8244795d49cdaa032ce6ecac2.jpg,47,0.26,634.47,289.36,11.07,52.94,585.81,32.0
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,1,0.793,205.22,491.2,68.06,54.42,3703.98,61.24
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,2,0.791,105.97,170.22,69.04,55.74,3848.32,62.39
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,3,0.786,599.06,123.65,67.6,55.65,3761.98,61.63
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,4,0.785,306.51,352.48,66.97,54.18,3628.57,60.58
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,5,0.783,109.57,447.17,73.37,57.1,4190.01,65.24
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,6,0.782,308.18,74.47,66.77,52.56,3509.64,59.67
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,7,0.757,111.2,261.45,70.06,54.5,3818.12,62.28
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,8,0.754,306.45,259.03,67.69,54.58,3694.56,61.14
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,9,0.754,203.8,586.78,69.53,57.46,3995.36,63.5
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,10,0.753,207.51,26.3,73.07,52.6,3843.49,62.83
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,11,0.753,205.98,122.82,70.57,55.89,3944.31,63.23
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,12,0.751,110.02,540.91,71.86,57.93,4163.09,64.9
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,13,0.748,403.08,30.07,68.18,53.46,3644.43,60.82
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,14,0.745,600.24,29.11,65.76,52.03,3421.58,58.9
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,15,0.745,105.04,73.38,69.27,55.92,3873.23,62.59
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,16,0.743,309.05,169.37,71.11,55.96,3979.36,63.54
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,17,0.741,203.28,213.12,73.6,57.48,4230.42,65.54
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,18,0.738,396.58,209.47,68.2,52.7,3594.01,60.45
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,19,0.738,600.13,215.75,65.93,53.95,3557.32,59.94
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,20,0.736,106.6,353.86,70.51,56.91,4012.6,63.71
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,21,0.734,204.6,305.31,68.36,53.91,3685.08,61.13
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,22,0.732,399.85,588.63,68.68,57.62,3957.18,63.15
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,23,0.728,502.85,261.24,70.38,53.86,3790.43,62.12
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,24,0.728,202.81,399.15,71.16,58.5,4162.88,64.83
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,25,0.728,398.05,399.67,69.63,54.16,3770.81,61.89
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,26,0.718,307.18,444.96,67.63,55.51,3754.38,61.57
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,27,0.717,596.1,495.9,68.61,55.41,3801.85,62.01
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,28,0.715,498.93,166.56,72.56,55.1,3998.11,63.83
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,29,0.714,399.41,306.77,71.02,55.24,3923.21,63.13
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,30,0.713,499.06,74.45,69.39,52.6,3650.04,61.0
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,31,0.711,304.88,537.96,65.15,52.54,3422.97,58.84
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,32,0.705,402.04,122.35,65.8,52.12,3429.6,58.96
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,33,0.697,595.39,306.99,68.03,54.89,3734.58,61.46
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,34,0.685,597.36,400.66,69.92,56.35,3939.52,63.13
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,35,0.683,593.82,587.06,68.86,55.72,3836.75,62.29
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,36,0.682,104.25,622.18,70.81,35.57,2518.88,53.19
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,37,0.678,20.17,592.83,40.34,55.69,2246.59,48.02
asli_69_jpg.rf.145c8f910a732e91318a2b82d25d0462.jpg,38,0.678,503.03,354.19,68.15,55.39,3774.4,61.77
